playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood
5SKj9NPWQUYL4esNbi8cmN,5TquikDl0V0wovKtQyNtpJ,Wedana Athare,"Didula Tharusara, Dhyan Hewage","0iGn2cVBaMBkEsxcLiwi9u, 3ES7kGNf8O344XSDG3kW8G",https://p.scdn.co/mp3-preview/0a5a9c3b4531b02b7dbf38b07db0b7707eb42c44?cid=ff14a0bc7f824e879d94d30736b0a1ac,Wedana Athare,https://i.scdn.co/image/ab67616d0000b273ed7b4315c39d0dff9c3fc1e9,0.642,0.375,0.491,135.074,0.568,0.000329,0.121,-12.175,0.0311,5,0,4,29,2024-06-14,9,Sad
5SKj9NPWQUYL4esNbi8cmN,3lFDpP95rCYGNUFQ7AppTj,Eka wassak,"Channuka, Cozzy","4Aklie8emilgJ4rvL7IpQD, 5wbotL8r54GNzca15JjKa5",https://p.scdn.co/mp3-preview/06d41f855234e23abee868e8d9b210602c4da82c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Eka wassak,https://i.scdn.co/image/ab67616d0000b27338c5ce9d7755fb5745668949,0.529,0.534,0.38,151.987,0.256,0.000244,0.123,-8.673,0.0438,5,0,4,37,2024-02-12,5,Thoughtful
5SKj9NPWQUYL4esNbi8cmN,6vMzUU3cqnwK8ifDYt9wzs,Mama Pathuwe,"Lasith Malinga, Minura Halwathura","3KSTXV6OLYRR2MdiDonqqe, 7M1Zyi3e2LHJFGY8tyAQJC",https://p.scdn.co/mp3-preview/d4bb0fc98022d8ac9310096396f6500316741738?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mama Pathuwe,https://i.scdn.co/image/ab67616d0000b27324c469dfa1c7d76690f055d2,0.569,0.332,0.264,125.843,0.638,1.05e-05,0.122,-12.821,0.0277,5,1,4,44,2024-02-22,9,Sad
5SKj9NPWQUYL4esNbi8cmN,2aer4OOvKwtCKI0Yj54oKg,Bawayen Bawaye,Mahiru Senarathne,3Od0SSFki2d6U1jnmoUaBC,https://p.scdn.co/mp3-preview/79e2e17375c4c75b1d6f99843adbdde140847d0c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Bawayen Bawaye,https://i.scdn.co/image/ab67616d0000b27320debf9691d793e496d917bb,0.373,0.434,0.284,156.839,0.769,0.000424,0.108,-8.777,0.0605,0,0,4,18,2024-04-22,1,Excited
5SKj9NPWQUYL4esNbi8cmN,5LFDZAYzeL8ikKUz00CjRE,Kusalane Meware,"Mahiru Senarathne, Nithya Dinith, Yehan Jayasekara, Binguni Senarathne, Gagana Hirusha","3Od0SSFki2d6U1jnmoUaBC, 5PcMvwBlB4AlbAUWm9GPK9, 22u8VrplRXAZ9DEujebzd0, 6GhV8T5FisNcsZOBUweCFy, 1Rvu2A6aE9gkEhFvjAD5pr",https://p.scdn.co/mp3-preview/8479c5881e119a3d4077f265c9a7de18fa21afd4?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kusalane Meware,https://i.scdn.co/image/ab67616d0000b2734a784eb7a05a182e93186e84,0.49,0.802,0.369,109.921,0.597,0.0,0.322,-6.954,0.194,9,1,4,5,2024-05-31,2,Relaxed
5SKj9NPWQUYL4esNbi8cmN,1rIIKaZm4MBiyw77cZYD0r,Numbe As (Visal Adare - The Movie),"Yasas Medagedara, Yashodha Medagedara","7ztQG7rQkPNasrhffZTqY9, 7vk1Z3fm63dapYblBGZIUj",https://p.scdn.co/mp3-preview/39578b0a577486ca0a705bd68a6e1741a662e605?cid=ff14a0bc7f824e879d94d30736b0a1ac,Numbe As (Visal Adare - The Movie),https://i.scdn.co/image/ab67616d0000b2738638eca572d5c5f2937a07d7,0.396,0.5,0.145,179.759,0.669,1.33e-05,0.138,-7.703,0.0392,0,0,4,47,2023-11-08,1,Excited
5SKj9NPWQUYL4esNbi8cmN,20tRgkYzjL9ofYG4l18jVr,Aaley Numbatai Manike Maa - Awurudu Keliya Part 02,Rashan Balasooriya,7y9m5o4dJ6jmxeUqYo9azF,https://p.scdn.co/mp3-preview/64651c67a478cda216c75c45aefd51398e45927e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aaley Numbatai Manike Maa (Awurudu Keliya Part 02),https://i.scdn.co/image/ab67616d0000b273393e36e1f02290eb8939d5b4,0.527,0.719,0.305,164.525,0.654,0.0306,0.144,-9.188,0.0755,8,1,3,9,2024-04-12,5,Thoughtful
5SKj9NPWQUYL4esNbi8cmN,1lS26SnuRD4Q1EKu8FbgdW,Puluwanda Dinak,"Anjan Bhanuka, Nicole Neshan","0bL3wpL73vXFDaa2PEc0cv, 2jCdIxFWqbtXIvZZZq7IJD",https://p.scdn.co/mp3-preview/3950e8cf04678f2798a4120e2ab07ae60f67e741?cid=ff14a0bc7f824e879d94d30736b0a1ac,Puluwanda Dinak,https://i.scdn.co/image/ab67616d0000b273105d051d9f0e1475d93a9a5a,0.537,0.106,0.14,114.612,0.945,0.0835,0.0845,-16.625,0.0345,6,0,3,1,2024-05-10,9,Sad
5SKj9NPWQUYL4esNbi8cmN,7EnjWE6b6xLqKIeOBHbf6q,Nohithunata,"Yuki Navaratne, Chamath Sangeeth, Yashodha Adhikari","00ZpGGB5F7Ytw781Qsr1sR, 3Bej6ikcqBylMRbkX1DKpu, 5v0eVgHlvREljFOZpZBxLU",https://p.scdn.co/mp3-preview/cd45b887e75361ec0e8f681e867f3197d4a53880?cid=ff14a0bc7f824e879d94d30736b0a1ac,Nohithunata,https://i.scdn.co/image/ab67616d0000b273181358a2bff285f185913a10,0.814,0.292,0.552,119.988,0.886,0.0,0.0955,-13.383,0.129,8,0,4,49,2024-03-02,0,Happy
5SKj9NPWQUYL4esNbi8cmN,0wk20zZO70aNv1pLKHEIj2,Pamawi Adare Soyana,"Nipuni Herath, Mahiru Senarathne","2jJNXKV8EVepbVOKgpxK5P, 3Od0SSFki2d6U1jnmoUaBC",https://p.scdn.co/mp3-preview/1500d7e9145d12ee9b4dc608a5b9d595db441d22?cid=ff14a0bc7f824e879d94d30736b0a1ac,Pamawi Adare Soyana,https://i.scdn.co/image/ab67616d0000b273f686339651b86c0074267895,0.408,0.437,0.426,95.473,0.845,2.78e-05,0.267,-8.176,0.032,2,1,4,11,2024-02-27,8,Upset
5SKj9NPWQUYL4esNbi8cmN,2VFci7mN162c1RJAlHSgKT,Bandimu Suda,"Piyath Rajapakse, Lahiru De Costa","2p59mmRUY5z4P2GGYd8a9a, 6JiVW8Qn2R8vK1bHy6VAp1",https://p.scdn.co/mp3-preview/8b98120aca38600e20ab104120901215b20a36fc?cid=ff14a0bc7f824e879d94d30736b0a1ac,Bandimu Suda,https://i.scdn.co/image/ab67616d0000b273d3bec77695c2b87459627de4,0.611,0.856,0.964,75.663,0.68,0.0156,0.0994,-5.311,0.211,1,0,4,47,2024-01-11,4,Neutral
5SKj9NPWQUYL4esNbi8cmN,1fF7I9Fff0EpRKniz8QV75,Neth Manema,DILU Beats,01O8OueZDiqUJjOu7XPb4t,https://p.scdn.co/mp3-preview/0707eab8e7bdf0f78fca874c5007f40c64d0db8b?cid=ff14a0bc7f824e879d94d30736b0a1ac,Neth Manema,https://i.scdn.co/image/ab67616d0000b273ffbf2d4df5bbfadada85ed22,0.643,0.33,0.508,71.493,0.484,0.238,0.106,-12.465,0.0383,5,0,4,50,2024-02-06,4,Neutral
5SKj9NPWQUYL4esNbi8cmN,40TIlpw8iCci7CXwkvOqZS,Ill Mahe Kurullo,"Nisala Kavinda, Yuki Navaratne, AKIIY","47X8tb32Gr3Rt7Dbg3KBAQ, 00ZpGGB5F7Ytw781Qsr1sR, 5f4PtaXoLaZsr1dOmD4WsT",https://p.scdn.co/mp3-preview/43cb6a37fc1d00745e4a0e88bf0bbf608f6fad5e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ill Mahe Kurullo,https://i.scdn.co/image/ab67616d0000b27380ce6c4ad15f73dd615098d9,0.46,0.483,0.607,115.012,0.164,0.0527,0.0859,-12.969,0.103,6,0,4,45,2023-12-21,6,Melancholic
5SKj9NPWQUYL4esNbi8cmN,6RU2az9Dbd3u7EPqIx2cLs,Aye Mage Ridena Adare,Mahiru Senarathne,3Od0SSFki2d6U1jnmoUaBC,https://p.scdn.co/mp3-preview/4214e1a1454cd0c9a4ef191b9bb99aa55b3bf462?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aye Mage Ridena Adare,https://i.scdn.co/image/ab67616d0000b2736192dffed5dbc529e09b94f4,0.212,0.373,0.0955,171.726,0.913,0.0314,0.112,-14.523,0.065,10,0,4,17,2023-12-29,1,Excited
5SKj9NPWQUYL4esNbi8cmN,19HrRQjjYXkhdWehUfCL8z,Numba Daka Ma,Sasindu Raveen,5PtWlMsL7mHRpmJTwVVnWy,https://p.scdn.co/mp3-preview/4b24fd3717aa7c5c8c7ea17bca3390d7e319aba3?cid=ff14a0bc7f824e879d94d30736b0a1ac,Numba Daka Ma,https://i.scdn.co/image/ab67616d0000b27361434cd52f35208e7bbabc77,0.601,0.405,0.452,124.985,0.837,0.692,0.104,-12.182,0.0327,9,0,4,44,2024-02-16,9,Sad
5SKj9NPWQUYL4esNbi8cmN,13emHaDDuWZQGGnYCrzDH4,Aala Wassa,Kushan Fernando,1VEKOH27hyGvkJ0joeUNF1,https://p.scdn.co/mp3-preview/9b4e75396eba322a4e333d0920a29feae2cfd98d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aala Wassa,https://i.scdn.co/image/ab67616d0000b273d55915758691ba367807607d,0.622,0.603,0.686,144.037,0.522,0.0277,0.127,-8.926,0.0308,9,1,4,1,2024-02-23,9,Sad
5SKj9NPWQUYL4esNbi8cmN,4LM5IWUVKHVUrmuCfuPxye,Maga Haree,"Mihiran, Rusiru Anuththara","5geuqF6BLOASj8FVq2Tbes, 2pYlMLSy9djsRTe0NP8nCR",https://p.scdn.co/mp3-preview/01524e40794c6743a12a022b3b11d0e4e15d6e86?cid=ff14a0bc7f824e879d94d30736b0a1ac,Maga Haree,https://i.scdn.co/image/ab67616d0000b27311a688ab13170a1a7a0870b7,0.799,0.385,0.691,145.93,0.779,0.56,0.109,-11.03,0.0972,6,0,4,48,2023-12-21,7,Worried
5SKj9NPWQUYL4esNbi8cmN,16f1xUbj37jdrqkqLCEEkB,Paluwe Sathuta,"Senanga Dissanayake, Methun SK","5r68YwgGItdBtZdTWQFQsJ, 321A10RJQEZo2P1nLnS84x",https://p.scdn.co/mp3-preview/bd5f5dfcde51cad8933d08b5ea0fb75899dd4705?cid=ff14a0bc7f824e879d94d30736b0a1ac,Paluwe Sathuta,https://i.scdn.co/image/ab67616d0000b2735432f55cef6a7412718a41e6,0.451,0.253,0.24,145.605,0.858,0.00113,0.0801,-14.738,0.0347,6,1,3,32,2023-09-08,6,Melancholic
5SKj9NPWQUYL4esNbi8cmN,7zIQqgU4TQic5oOE8cJqih,Mathaka Soya,"Mahiru Senarathne, Prabhasha Weerasinghe","3Od0SSFki2d6U1jnmoUaBC, 4zO3O1Hked4q0tPt8TwFhM",https://p.scdn.co/mp3-preview/055ac08b4405ec1b311affd0959bed7990d7004f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mathaka Soya,https://i.scdn.co/image/ab67616d0000b2734a83232909bd545309e68d30,0.49,0.332,0.36,109.949,0.743,0.0296,0.0948,-12.251,0.0292,7,0,4,37,2023-11-03,2,Relaxed
5SKj9NPWQUYL4esNbi8cmN,7BBUS81XRVp3SbS8faO7QY,Duraida Nirvane,"Abhishek Geethadeva, Harsha Maduranga","7qecdr0CQDfEQED17m9Y3M, 4k54w5lo75ISpmarKK4IIm",https://p.scdn.co/mp3-preview/15e3c7b25543c60b3953aff8b421ea0a02ea1eef?cid=ff14a0bc7f824e879d94d30736b0a1ac,Duraida Nirvane,https://i.scdn.co/image/ab67616d0000b27368424ab2bca5527c6c8478c4,0.718,0.446,0.592,159.919,0.683,0.145,0.124,-9.859,0.0866,7,1,4,0,2023-09-08,7,Worried
